month,year,species,lat_range,sighting_dates,number,sighting_distinct_dates,sites,Season_End,Hectares_Occupied_Start,Hectares_Occupied_End,Drought_Events,Flood_Events,Freeze_Events,Severe_Storm_Events ,Tropical_Cyclone_Events,Wildfire_Events,Winter_Storm_Events,Tons_Used
11,2012,Monarch Adult Sighted,25+_TO_30,47,159,18,33,2013,2.89,1.19,1,0,0,7,2,1,0,407779
11,2012,Monarch Adult Sighted,30+_TO_35,78,257,26,49,2013,2.89,1.19,1,0,0,7,2,1,0,407779
11,2012,Monarch Adult Sighted,35+_TO_40,8,12,6,8,2013,2.89,1.19,1,0,0,7,2,1,0,407779
11,2012,Monarch Adult Sighted,4O+_TO_45,3,9,3,3,2013,2.89,1.19,1,0,0,7,2,1,0,407779
11,2012,Monarch Egg Sighted,25+_TO_30,2,2,2,2,2013,2.89,1.19,1,0,0,7,2,1,0,407779
11,2012,Monarch Egg Sighted,30+_TO_35,3,3,3,3,2013,2.89,1.19,1,0,0,7,2,1,0,407779
11,2012,Monarch Fall Roost,20+_TO_25,1,5,1,1,2013,2.89,1.19,1,0,0,7,2,1,0,407779
11,2012,Monarch Fall Roost,25+_TO_30,1,25,1,1,2013,2.89,1.19,1,0,0,7,2,1,0,407779
11,2012,Monarch Fall Roost,30+_TO_35,1,1000,1,1,2013,2.89,1.19,1,0,0,7,2,1,0,407779
11,2012,Monarch Fall Roost,35+_TO_40,1,13460,1,1,2013,2.89,1.19,1,0,0,7,2,1,0,407779
11,2012,Monarch Larva Sighted,25+_TO_30,10,21,5,8,2013,2.89,1.19,1,0,0,7,2,1,0,407779
11,2012,Monarch Larva Sighted,30+_TO_35,8,10,5,8,2013,2.89,1.19,1,0,0,7,2,1,0,407779
11,2012,Monarch PEAK Migration,20+_TO_25,15,1162,2,2,2013,2.89,1.19,1,0,0,7,2,1,0,407779
11,2012,Monarch PEAK Migration,25+_TO_30,1,62,1,1,2013,2.89,1.19,1,0,0,7,2,1,0,407779
11,2012,Monarch PEAK Migration,30+_TO_35,1,6,1,1,2013,2.89,1.19,1,0,0,7,2,1,0,407779
11,2012,Monarch PEAK Migration,35+_TO_40,1,300,1,1,2013,2.89,1.19,1,0,0,7,2,1,0,407779
11,2013,Monarch (OTHER Observations),25+_TO_30,7,32,5,6,2014,1.19,0.67,1,2,0,7,0,0,0,407779
11,2013,Monarch (OTHER Observations),30+_TO_35,7,7,5,5,2014,1.19,0.67,1,2,0,7,0,0,0,407779
11,2013,Monarch (OTHER Observations),35+_TO_40,1,1,1,1,2014,1.19,0.67,1,2,0,7,0,0,0,407779
11,2013,Monarch (OTHER Observations),4O+_TO_45,1,1,1,1,2014,1.19,0.67,1,2,0,7,0,0,0,407779
11,2013,Monarch Adult Sighted,20+_TO_25,2,17,2,2,2014,1.19,0.67,1,2,0,7,0,0,0,407779
11,2013,Monarch Adult Sighted,25+_TO_30,40,149,19,21,2014,1.19,0.67,1,2,0,7,0,0,0,407779
11,2013,Monarch Adult Sighted,30+_TO_35,62,227,26,39,2014,1.19,0.67,1,2,0,7,0,0,0,407779
11,2013,Monarch Adult Sighted,35+_TO_40,26,35,9,24,2014,1.19,0.67,1,2,0,7,0,0,0,407779
11,2013,Monarch Adult Sighted,4O+_TO_45,3,3,3,3,2014,1.19,0.67,1,2,0,7,0,0,0,407779
11,2013,Monarch Egg Sighted,25+_TO_30,3,4,3,3,2014,1.19,0.67,1,2,0,7,0,0,0,407779
11,2013,Monarch Egg Sighted,30+_TO_35,2,2,2,2,2014,1.19,0.67,1,2,0,7,0,0,0,407779
11,2013,Monarch Fall Roost,20_OR_LESS,1,50,1,1,2014,1.19,0.67,1,2,0,7,0,0,0,407779
11,2013,Monarch Fall Roost,25+_TO_30,1,117,1,1,2014,1.19,0.67,1,2,0,7,0,0,0,407779
11,2013,Monarch Fall Roost,30+_TO_35,3,9000,1,1,2014,1.19,0.67,1,2,0,7,0,0,0,407779
11,2013,Monarch Fall Roost,35+_TO_40,4,44000,2,4,2014,1.19,0.67,1,2,0,7,0,0,0,407779
11,2013,Monarch Larva Sighted,25+_TO_30,15,16,12,9,2014,1.19,0.67,1,2,0,7,0,0,0,407779
11,2013,Monarch Larva Sighted,30+_TO_35,21,88,13,13,2014,1.19,0.67,1,2,0,7,0,0,0,407779
11,2013,Monarch Larva Sighted,35+_TO_40,2,2,2,2,2014,1.19,0.67,1,2,0,7,0,0,0,407779
11,2013,Monarch PEAK Migration,20+_TO_25,5,11595,4,5,2014,1.19,0.67,1,2,0,7,0,0,0,407779
11,2013,Monarch PEAK Migration,25+_TO_30,5,499,4,3,2014,1.19,0.67,1,2,0,7,0,0,0,407779
11,2013,Monarch PEAK Migration,30+_TO_35,2,135,2,2,2014,1.19,0.67,1,2,0,7,0,0,0,407779
11,2014,Monarch (OTHER Observations),25+_TO_30,4,4,4,4,2015,0.67,1.13,1,1,0,6,0,0,1,407779
11,2014,Monarch (OTHER Observations),30+_TO_35,5,6,5,4,2015,0.67,1.13,1,1,0,6,0,0,1,407779
11,2014,Monarch (OTHER Observations),35+_TO_40,2,2,2,2,2015,0.67,1.13,1,1,0,6,0,0,1,407779
11,2014,Monarch (OTHER Observations),4O+_TO_45,1,1,1,1,2015,0.67,1.13,1,1,0,6,0,0,1,407779
11,2014,Monarch Adult Sighted,25+_TO_30,62,1007,25,33,2015,0.67,1.13,1,1,0,6,0,0,1,407779
11,2014,Monarch Adult Sighted,30+_TO_35,63,358,19,40,2015,0.67,1.13,1,1,0,6,0,0,1,407779
11,2014,Monarch Adult Sighted,35+_TO_40,22,30,10,20,2015,0.67,1.13,1,1,0,6,0,0,1,407779
11,2014,Monarch Adult Sighted,4O+_TO_45,11,13,7,10,2015,0.67,1.13,1,1,0,6,0,0,1,407779
11,2014,Monarch Egg Sighted,25+_TO_30,3,3,3,1,2015,0.67,1.13,1,1,0,6,0,0,1,407779
11,2014,Monarch Egg Sighted,30+_TO_35,1,3,1,1,2015,0.67,1.13,1,1,0,6,0,0,1,407779
11,2014,Monarch Egg Sighted,35+_TO_40,1,1,1,1,2015,0.67,1.13,1,1,0,6,0,0,1,407779
11,2014,Monarch Fall Roost,20+_TO_25,1,3000,1,1,2015,0.67,1.13,1,1,0,6,0,0,1,407779
11,2014,Monarch Fall Roost,20_OR_LESS,1,1000,1,1,2015,0.67,1.13,1,1,0,6,0,0,1,407779
11,2014,Monarch Fall Roost,25+_TO_30,5,2610,4,3,2015,0.67,1.13,1,1,0,6,0,0,1,407779
11,2014,Monarch Fall Roost,30+_TO_35,3,420,3,2,2015,0.67,1.13,1,1,0,6,0,0,1,407779
11,2014,Monarch Larva Sighted,20+_TO_25,1,1,1,1,2015,0.67,1.13,1,1,0,6,0,0,1,407779
11,2014,Monarch Larva Sighted,25+_TO_30,9,34,9,7,2015,0.67,1.13,1,1,0,6,0,0,1,407779
11,2014,Monarch Larva Sighted,30+_TO_35,20,109,13,15,2015,0.67,1.13,1,1,0,6,0,0,1,407779
11,2014,Monarch Larva Sighted,35+_TO_40,1,1,1,1,2015,0.67,1.13,1,1,0,6,0,0,1,407779
11,2014,Monarch Larva Sighted,4O+_TO_45,2,2,2,1,2015,0.67,1.13,1,1,0,6,0,0,1,407779
11,2014,Monarch PEAK Migration,20+_TO_25,13,106908,8,9,2015,0.67,1.13,1,1,0,6,0,0,1,407779
11,2014,Monarch PEAK Migration,25+_TO_30,18,9210,10,9,2015,0.67,1.13,1,1,0,6,0,0,1,407779
11,2015,Monarch (OTHER Observations),20+_TO_25,1,1,1,1,2016,1.13,4.01,1,2,0,6,0,1,1,407779
11,2015,Monarch (OTHER Observations),25+_TO_30,11,17,10,9,2016,1.13,4.01,1,2,0,6,0,1,1,407779
11,2015,Monarch (OTHER Observations),30+_TO_35,12,31,11,9,2016,1.13,4.01,1,2,0,6,0,1,1,407779
11,2015,Monarch (OTHER Observations),35+_TO_40,6,8,5,5,2016,1.13,4.01,1,2,0,6,0,1,1,407779
11,2015,Monarch (OTHER Observations),4O+_TO_45,2,2,2,2,2016,1.13,4.01,1,2,0,6,0,1,1,407779
11,2015,Monarch Adult Sighted,20+_TO_25,4,12,4,4,2016,1.13,4.01,1,2,0,6,0,1,1,407779
11,2015,Monarch Adult Sighted,20_OR_LESS,2,35,2,2,2016,1.13,4.01,1,2,0,6,0,1,1,407779
11,2015,Monarch Adult Sighted,25+_TO_30,109,10678,25,47,2016,1.13,4.01,1,2,0,6,0,1,1,407779
11,2015,Monarch Adult Sighted,30+_TO_35,144,423,26,87,2016,1.13,4.01,1,2,0,6,0,1,1,407779
11,2015,Monarch Adult Sighted,35+_TO_40,98,180,21,83,2016,1.13,4.01,1,2,0,6,0,1,1,407779
11,2015,Monarch Adult Sighted,4O+_TO_45,83,102,14,75,2016,1.13,4.01,1,2,0,6,0,1,1,407779
11,2015,Monarch Egg Sighted,25+_TO_30,10,132,8,6,2016,1.13,4.01,1,2,0,6,0,1,1,407779
11,2015,Monarch Egg Sighted,30+_TO_35,10,72,8,7,2016,1.13,4.01,1,2,0,6,0,1,1,407779
11,2015,Monarch Egg Sighted,35+_TO_40,1,58,1,1,2016,1.13,4.01,1,2,0,6,0,1,1,407779
11,2015,Monarch Fall Roost,20+_TO_25,11,1005313,6,9,2016,1.13,4.01,1,2,0,6,0,1,1,407779
11,2015,Monarch Fall Roost,20_OR_LESS,3,2800,3,3,2016,1.13,4.01,1,2,0,6,0,1,1,407779
11,2015,Monarch Fall Roost,25+_TO_30,4,61,4,4,2016,1.13,4.01,1,2,0,6,0,1,1,407779
11,2015,Monarch Fall Roost,30+_TO_35,5,882,5,2,2016,1.13,4.01,1,2,0,6,0,1,1,407779
11,2015,Monarch Fall Roost,35+_TO_40,7,63570,6,4,2016,1.13,4.01,1,2,0,6,0,1,1,407779
11,2015,Monarch Larva Sighted,20_OR_LESS,1,15,1,1,2016,1.13,4.01,1,2,0,6,0,1,1,407779
11,2015,Monarch Larva Sighted,25+_TO_30,22,235,16,18,2016,1.13,4.01,1,2,0,6,0,1,1,407779
11,2015,Monarch Larva Sighted,30+_TO_35,28,179,19,25,2016,1.13,4.01,1,2,0,6,0,1,1,407779
11,2015,Monarch Larva Sighted,35+_TO_40,6,29,6,5,2016,1.13,4.01,1,2,0,6,0,1,1,407779
11,2015,Monarch Larva Sighted,4O+_TO_45,1,1,1,1,2016,1.13,4.01,1,2,0,6,0,1,1,407779
11,2015,Monarch PEAK Migration,20+_TO_25,23,17951,7,23,2016,1.13,4.01,1,2,0,6,0,1,1,407779
11,2015,Monarch PEAK Migration,20_OR_LESS,3,53,2,3,2016,1.13,4.01,1,2,0,6,0,1,1,407779
11,2015,Monarch PEAK Migration,25+_TO_30,5,1087,3,5,2016,1.13,4.01,1,2,0,6,0,1,1,407779
11,2015,Monarch PEAK Migration,30+_TO_35,1,1000,1,1,2016,1.13,4.01,1,2,0,6,0,1,1,407779
11,2015,"Monarch, Captive-Reared",25+_TO_30,3,15,3,3,2016,1.13,4.01,1,2,0,6,0,1,1,407779
11,2015,"Monarch, Captive-Reared",30+_TO_35,10,179,6,6,2016,1.13,4.01,1,2,0,6,0,1,1,407779
11,2015,"Monarch, Captive-Reared",35+_TO_40,10,47,7,5,2016,1.13,4.01,1,2,0,6,0,1,1,407779
11,2015,"Monarch, Captive-Reared",4O+_TO_45,7,24,5,3,2016,1.13,4.01,1,2,0,6,0,1,1,407779
11,2016,Monarch (OTHER Observations),25+_TO_30,9,112,9,9,2017,4.01,2.91,1,4,0,8,1,1,0,407779
11,2016,Monarch (OTHER Observations),30+_TO_35,7,207,6,7,2017,4.01,2.91,1,4,0,8,1,1,0,407779
11,2016,Monarch (OTHER Observations),35+_TO_40,6,24,4,6,2017,4.01,2.91,1,4,0,8,1,1,0,407779
11,2016,Monarch (OTHER Observations),45+_TO_50,2,2,2,1,2017,4.01,2.91,1,4,0,8,1,1,0,407779
11,2016,Monarch (OTHER Observations),4O+_TO_45,6,8,5,5,2017,4.01,2.91,1,4,0,8,1,1,0,407779
11,2016,Monarch Adult Sighted,20+_TO_25,7,137,5,7,2017,4.01,2.91,1,4,0,8,1,1,0,407779
11,2016,Monarch Adult Sighted,20_OR_LESS,1,1,1,1,2017,4.01,2.91,1,4,0,8,1,1,0,407779
11,2016,Monarch Adult Sighted,25+_TO_30,86,840,25,67,2017,4.01,2.91,1,4,0,8,1,1,0,407779
11,2016,Monarch Adult Sighted,30+_TO_35,305,1652,29,202,2017,4.01,2.91,1,4,0,8,1,1,0,407779
11,2016,Monarch Adult Sighted,35+_TO_40,162,310,25,140,2017,4.01,2.91,1,4,0,8,1,1,0,407779
11,2016,Monarch Adult Sighted,45+_TO_50,6,8,6,6,2017,4.01,2.91,1,4,0,8,1,1,0,407779
11,2016,Monarch Adult Sighted,4O+_TO_45,113,166,15,104,2017,4.01,2.91,1,4,0,8,1,1,0,407779
11,2016,Monarch Egg Sighted,20+_TO_25,1,9,1,1,2017,4.01,2.91,1,4,0,8,1,1,0,407779
11,2016,Monarch Egg Sighted,25+_TO_30,5,123,5,5,2017,4.01,2.91,1,4,0,8,1,1,0,407779
11,2016,Monarch Egg Sighted,30+_TO_35,9,196,7,9,2017,4.01,2.91,1,4,0,8,1,1,0,407779
11,2016,Monarch Egg Sighted,35+_TO_40,2,46,2,2,2017,4.01,2.91,1,4,0,8,1,1,0,407779
11,2016,Monarch Fall Roost,20+_TO_25,12,162770,7,11,2017,4.01,2.91,1,4,0,8,1,1,0,407779
11,2016,Monarch Fall Roost,20_OR_LESS,2,2,2,2,2017,4.01,2.91,1,4,0,8,1,1,0,407779
11,2016,Monarch Fall Roost,25+_TO_30,3,1097,3,3,2017,4.01,2.91,1,4,0,8,1,1,0,407779
11,2016,Monarch Fall Roost,30+_TO_35,4,190,4,4,2017,4.01,2.91,1,4,0,8,1,1,0,407779
11,2016,Monarch Fall Roost,35+_TO_40,1,1,1,1,2017,4.01,2.91,1,4,0,8,1,1,0,407779
11,2016,Monarch Larva Sighted,20+_TO_25,1,21,1,1,2017,4.01,2.91,1,4,0,8,1,1,0,407779
11,2016,Monarch Larva Sighted,25+_TO_30,21,199,11,19,2017,4.01,2.91,1,4,0,8,1,1,0,407779
11,2016,Monarch Larva Sighted,30+_TO_35,34,189,17,28,2017,4.01,2.91,1,4,0,8,1,1,0,407779
11,2016,Monarch Larva Sighted,35+_TO_40,15,42,8,12,2017,4.01,2.91,1,4,0,8,1,1,0,407779
11,2016,Monarch Larva Sighted,4O+_TO_45,1,1,1,1,2017,4.01,2.91,1,4,0,8,1,1,0,407779
11,2016,Monarch PEAK Migration,20+_TO_25,4,740,3,4,2017,4.01,2.91,1,4,0,8,1,1,0,407779
11,2016,Monarch PEAK Migration,20_OR_LESS,1,1,1,1,2017,4.01,2.91,1,4,0,8,1,1,0,407779
11,2016,Monarch PEAK Migration,25+_TO_30,8,1708,5,5,2017,4.01,2.91,1,4,0,8,1,1,0,407779
11,2016,Monarch PEAK Migration,30+_TO_35,4,7,3,3,2017,4.01,2.91,1,4,0,8,1,1,0,407779
11,2016,Monarch PEAK Migration,35+_TO_40,1,100,1,1,2017,4.01,2.91,1,4,0,8,1,1,0,407779
11,2016,"Monarch, Captive-Reared",25+_TO_30,10,26,9,6,2017,4.01,2.91,1,4,0,8,1,1,0,407779
11,2016,"Monarch, Captive-Reared",30+_TO_35,23,117,16,10,2017,4.01,2.91,1,4,0,8,1,1,0,407779
11,2016,"Monarch, Captive-Reared",35+_TO_40,20,51,15,11,2017,4.01,2.91,1,4,0,8,1,1,0,407779
11,2016,"Monarch, Captive-Reared",4O+_TO_45,7,9,6,5,2017,4.01,2.91,1,4,0,8,1,1,0,407779
11,2017,Monarch (OTHER Observations),25+_TO_30,1,1,1,1,2018,2.91,2.48,1,2,1,8,3,1,0,407779
11,2017,Monarch (OTHER Observations),30+_TO_35,3,3,3,3,2018,2.91,2.48,1,2,1,8,3,1,0,407779
11,2017,Monarch (OTHER Observations),4O+_TO_45,5,2092,4,5,2018,2.91,2.48,1,2,1,8,3,1,0,407779
11,2017,Monarch Adult (FIRST sighted),25+_TO_30,1,1,1,1,2018,2.91,2.48,1,2,1,8,3,1,0,407779
11,2017,Monarch Adult Sighted,20+_TO_25,6,30,6,6,2018,2.91,2.48,1,2,1,8,3,1,0,407779
11,2017,Monarch Adult Sighted,20_OR_LESS,2,6,2,2,2018,2.91,2.48,1,2,1,8,3,1,0,407779
11,2017,Monarch Adult Sighted,25+_TO_30,99,316,29,71,2018,2.91,2.48,1,2,1,8,3,1,0,407779
11,2017,Monarch Adult Sighted,30+_TO_35,229,1978,27,171,2018,2.91,2.48,1,2,1,8,3,1,0,407779
11,2017,Monarch Adult Sighted,35+_TO_40,104,313,24,94,2018,2.91,2.48,1,2,1,8,3,1,0,407779
11,2017,Monarch Adult Sighted,45+_TO_50,1,1,1,1,2018,2.91,2.48,1,2,1,8,3,1,0,407779
11,2017,Monarch Adult Sighted,4O+_TO_45,94,186,14,89,2018,2.91,2.48,1,2,1,8,3,1,0,407779
11,2017,Monarch Egg Sighted,20+_TO_25,1,14,1,1,2018,2.91,2.48,1,2,1,8,3,1,0,407779
11,2017,Monarch Egg Sighted,25+_TO_30,3,24,3,3,2018,2.91,2.48,1,2,1,8,3,1,0,407779
11,2017,Monarch Egg Sighted,30+_TO_35,10,67,8,7,2018,2.91,2.48,1,2,1,8,3,1,0,407779
11,2017,Monarch Fall Roost,20+_TO_25,2,1050,2,2,2018,2.91,2.48,1,2,1,8,3,1,0,407779
11,2017,Monarch Fall Roost,25+_TO_30,1,18,1,1,2018,2.91,2.48,1,2,1,8,3,1,0,407779
11,2017,Monarch Fall Roost,30+_TO_35,3,4010,3,3,2018,2.91,2.48,1,2,1,8,3,1,0,407779
11,2017,Monarch Larva Sighted,25+_TO_30,23,230,17,17,2018,2.91,2.48,1,2,1,8,3,1,0,407779
11,2017,Monarch Larva Sighted,30+_TO_35,28,144,17,25,2018,2.91,2.48,1,2,1,8,3,1,0,407779
11,2017,Monarch Larva Sighted,35+_TO_40,16,72,13,11,2018,2.91,2.48,1,2,1,8,3,1,0,407779
11,2017,Monarch Larva Sighted,4O+_TO_45,1,9,1,1,2018,2.91,2.48,1,2,1,8,3,1,0,407779
11,2017,Monarch PEAK Migration,20+_TO_25,4,1903,1,4,2018,2.91,2.48,1,2,1,8,3,1,0,407779
11,2017,Monarch PEAK Migration,25+_TO_30,5,360,3,5,2018,2.91,2.48,1,2,1,8,3,1,0,407779
11,2017,Monarch PEAK Migration,30+_TO_35,5,252,4,5,2018,2.91,2.48,1,2,1,8,3,1,0,407779
11,2017,Monarch PEAK Migration,35+_TO_40,7,2500,5,6,2018,2.91,2.48,1,2,1,8,3,1,0,407779
11,2017,Monarch PEAK Migration,4O+_TO_45,5,395,3,4,2018,2.91,2.48,1,2,1,8,3,1,0,407779
11,2017,"Monarch, Captive-Reared",25+_TO_30,10,79,8,7,2018,2.91,2.48,1,2,1,8,3,1,0,407779
11,2017,"Monarch, Captive-Reared",30+_TO_35,27,347,18,11,2018,2.91,2.48,1,2,1,8,3,1,0,407779
11,2017,"Monarch, Captive-Reared",35+_TO_40,30,88,24,9,2018,2.91,2.48,1,2,1,8,3,1,0,407779
11,2017,"Monarch, Captive-Reared",4O+_TO_45,1,1,1,1,2018,2.91,2.48,1,2,1,8,3,1,0,407779
11,2018,Monarch (OTHER Observations),25+_TO_30,3,12,3,3,2019,2.48,6.05,1,0,0,8,2,1,2,407779
11,2018,Monarch (OTHER Observations),30+_TO_35,2,56,1,2,2019,2.48,6.05,1,0,0,8,2,1,2,407779
11,2018,Monarch (OTHER Observations),35+_TO_40,2,5,2,2,2019,2.48,6.05,1,0,0,8,2,1,2,407779
11,2018,Monarch (OTHER Observations),4O+_TO_45,1,1,1,1,2019,2.48,6.05,1,0,0,8,2,1,2,407779
11,2018,Monarch Adult Sighted,20+_TO_25,5,35,4,5,2019,2.48,6.05,1,0,0,8,2,1,2,407779
11,2018,Monarch Adult Sighted,20_OR_LESS,2,5,2,2,2019,2.48,6.05,1,0,0,8,2,1,2,407779
11,2018,Monarch Adult Sighted,25+_TO_30,89,645,27,67,2019,2.48,6.05,1,0,0,8,2,1,2,407779
11,2018,Monarch Adult Sighted,30+_TO_35,279,1495,28,213,2019,2.48,6.05,1,0,0,8,2,1,2,407779
11,2018,Monarch Adult Sighted,35+_TO_40,73,178,13,65,2019,2.48,6.05,1,0,0,8,2,1,2,407779
11,2018,Monarch Adult Sighted,45+_TO_50,1,24,1,1,2019,2.48,6.05,1,0,0,8,2,1,2,407779
11,2018,Monarch Adult Sighted,4O+_TO_45,19,22,8,19,2019,2.48,6.05,1,0,0,8,2,1,2,407779
11,2018,Monarch Egg Sighted,25+_TO_30,2,8,2,2,2019,2.48,6.05,1,0,0,8,2,1,2,407779
11,2018,Monarch Egg Sighted,30+_TO_35,7,124,5,4,2019,2.48,6.05,1,0,0,8,2,1,2,407779
11,2018,Monarch Fall Roost,20+_TO_25,4,2950,2,4,2019,2.48,6.05,1,0,0,8,2,1,2,407779
11,2018,Monarch Fall Roost,20_OR_LESS,2,10001,2,2,2019,2.48,6.05,1,0,0,8,2,1,2,407779
11,2018,Monarch Fall Roost,25+_TO_30,8,2552,6,7,2019,2.48,6.05,1,0,0,8,2,1,2,407779
11,2018,Monarch Fall Roost,30+_TO_35,1,100,1,1,2019,2.48,6.05,1,0,0,8,2,1,2,407779
11,2018,Monarch Fall Roost,35+_TO_40,6,1183,6,1,2019,2.48,6.05,1,0,0,8,2,1,2,407779
11,2018,Monarch Larva Sighted,25+_TO_30,19,135,13,18,2019,2.48,6.05,1,0,0,8,2,1,2,407779
11,2018,Monarch Larva Sighted,30+_TO_35,13,88,8,12,2019,2.48,6.05,1,0,0,8,2,1,2,407779
11,2018,Monarch Larva Sighted,35+_TO_40,5,14,4,5,2019,2.48,6.05,1,0,0,8,2,1,2,407779
11,2018,Monarch PEAK Migration,20+_TO_25,10,1011100,5,10,2019,2.48,6.05,1,0,0,8,2,1,2,407779
11,2018,Monarch PEAK Migration,20_OR_LESS,2,11012,2,2,2019,2.48,6.05,1,0,0,8,2,1,2,407779
11,2018,Monarch PEAK Migration,25+_TO_30,12,15470,7,12,2019,2.48,6.05,1,0,0,8,2,1,2,407779
11,2018,Monarch PEAK Migration,30+_TO_35,8,1916,7,8,2019,2.48,6.05,1,0,0,8,2,1,2,407779
11,2018,"Monarch, Captive-Reared",25+_TO_30,7,37,7,4,2019,2.48,6.05,1,0,0,8,2,1,2,407779
11,2018,"Monarch, Captive-Reared",30+_TO_35,21,70,16,8,2019,2.48,6.05,1,0,0,8,2,1,2,407779
11,2018,"Monarch, Captive-Reared",35+_TO_40,11,24,9,11,2019,2.48,6.05,1,0,0,8,2,1,2,407779
11,2018,"Monarch, Captive-Reared",4O+_TO_45,5,213,3,5,2019,2.48,6.05,1,0,0,8,2,1,2,407779
11,2019,Monarch (OTHER Observations),25+_TO_30,1,27,1,1,2020,6.05,2.83,0,3,0,8,2,1,0,407779
11,2019,Monarch (OTHER Observations),30+_TO_35,4,5,4,4,2020,6.05,2.83,0,3,0,8,2,1,0,407779
11,2019,Monarch (OTHER Observations),35+_TO_40,1,1,1,1,2020,6.05,2.83,0,3,0,8,2,1,0,407779
11,2019,Monarch (OTHER Observations),4O+_TO_45,2,2,2,2,2020,6.05,2.83,0,3,0,8,2,1,0,407779
11,2019,Monarch Adult Sighted,20+_TO_25,2,3,2,2,2020,6.05,2.83,0,3,0,8,2,1,0,407779
11,2019,Monarch Adult Sighted,20_OR_LESS,2,2,2,2,2020,6.05,2.83,0,3,0,8,2,1,0,407779
11,2019,Monarch Adult Sighted,25+_TO_30,88,412,28,53,2020,6.05,2.83,0,3,0,8,2,1,0,407779
11,2019,Monarch Adult Sighted,30+_TO_35,124,502,27,95,2020,6.05,2.83,0,3,0,8,2,1,0,407779
11,2019,Monarch Adult Sighted,35+_TO_40,44,109,15,41,2020,6.05,2.83,0,3,0,8,2,1,0,407779
11,2019,Monarch Adult Sighted,45+_TO_50,1,1,1,1,2020,6.05,2.83,0,3,0,8,2,1,0,407779
11,2019,Monarch Adult Sighted,4O+_TO_45,11,13,6,11,2020,6.05,2.83,0,3,0,8,2,1,0,407779
11,2019,Monarch Egg Sighted,25+_TO_30,4,24,4,4,2020,6.05,2.83,0,3,0,8,2,1,0,407779
11,2019,Monarch Egg Sighted,30+_TO_35,2,45,1,1,2020,6.05,2.83,0,3,0,8,2,1,0,407779
11,2019,Monarch Egg Sighted,35+_TO_40,2,7,2,2,2020,6.05,2.83,0,3,0,8,2,1,0,407779
11,2019,Monarch Fall Roost,20+_TO_25,3,5000,2,3,2020,6.05,2.83,0,3,0,8,2,1,0,407779
11,2019,Monarch Fall Roost,20_OR_LESS,1,25,1,1,2020,6.05,2.83,0,3,0,8,2,1,0,407779
11,2019,Monarch Fall Roost,25+_TO_30,3,210,3,3,2020,6.05,2.83,0,3,0,8,2,1,0,407779
11,2019,Monarch Fall Roost,30+_TO_35,2,35,2,2,2020,6.05,2.83,0,3,0,8,2,1,0,407779
11,2019,Monarch Larva Sighted,25+_TO_30,14,65,10,10,2020,6.05,2.83,0,3,0,8,2,1,0,407779
11,2019,Monarch Larva Sighted,30+_TO_35,21,110,16,18,2020,6.05,2.83,0,3,0,8,2,1,0,407779
11,2019,Monarch Larva Sighted,35+_TO_40,9,61,7,8,2020,6.05,2.83,0,3,0,8,2,1,0,407779
11,2019,Monarch Larva Sighted,4O+_TO_45,1,1,1,1,2020,6.05,2.83,0,3,0,8,2,1,0,407779
11,2019,Monarch PEAK Migration,20+_TO_25,4,1321,4,4,2020,6.05,2.83,0,3,0,8,2,1,0,407779
11,2019,Monarch PEAK Migration,20_OR_LESS,2,500,2,2,2020,6.05,2.83,0,3,0,8,2,1,0,407779
11,2019,Monarch PEAK Migration,25+_TO_30,8,3584,5,7,2020,6.05,2.83,0,3,0,8,2,1,0,407779
11,2019,Monarch PEAK Migration,30+_TO_35,5,363,5,5,2020,6.05,2.83,0,3,0,8,2,1,0,407779
11,2019,"Monarch, Captive-Reared",30+_TO_35,14,123,10,9,2020,6.05,2.83,0,3,0,8,2,1,0,407779
11,2019,"Monarch, Captive-Reared",35+_TO_40,6,570,6,5,2020,6.05,2.83,0,3,0,8,2,1,0,407779
11,2020,Monarch (OTHER Observations),20+_TO_25,2,14,1,2,2021,2.83,2.1,1,0,0,13,7,1,0,407779
11,2020,Monarch (OTHER Observations),20_OR_LESS,1,1,1,1,2021,2.83,2.1,1,0,0,13,7,1,0,407779
11,2020,Monarch (OTHER Observations),25+_TO_30,5,18,3,5,2021,2.83,2.1,1,0,0,13,7,1,0,407779
11,2020,Monarch (OTHER Observations),30+_TO_35,8,28,7,8,2021,2.83,2.1,1,0,0,13,7,1,0,407779
11,2020,Monarch (OTHER Observations),35+_TO_40,7,12,5,3,2021,2.83,2.1,1,0,0,13,7,1,0,407779
11,2020,Monarch (OTHER Observations),4O+_TO_45,2,2,2,2,2021,2.83,2.1,1,0,0,13,7,1,0,407779
11,2020,Monarch Adult Sighted,20_OR_LESS,4,4,3,4,2021,2.83,2.1,1,0,0,13,7,1,0,407779
11,2020,Monarch Adult Sighted,25+_TO_30,92,529,27,59,2021,2.83,2.1,1,0,0,13,7,1,0,407779
11,2020,Monarch Adult Sighted,30+_TO_35,207,509,29,134,2021,2.83,2.1,1,0,0,13,7,1,0,407779
11,2020,Monarch Adult Sighted,35+_TO_40,144,291,23,123,2021,2.83,2.1,1,0,0,13,7,1,0,407779
11,2020,Monarch Adult Sighted,4O+_TO_45,53,121,14,45,2021,2.83,2.1,1,0,0,13,7,1,0,407779
11,2020,Monarch Egg Sighted,25+_TO_30,3,15,3,3,2021,2.83,2.1,1,0,0,13,7,1,0,407779
